TimeStamp,Color,R,G,B,x,y,u`,v`,X,Y,Z
2026-01-28T14:33:32,Blue,0,0,255,0.15677,0.052749,0.188911,0.143017,94.10845,31.664732,474.522657
2026-01-28T14:33:47,Green,0,255,0,0.339792,0.62366,0.138629,0.572496,156.61255,287.449464,16.845298
2026-01-28T14:34:00,Red,255,0,0,0.627972,0.33126,0.439205,0.521288,122.960993,64.862758,7.982708
2026-01-28T14:34:16,White,255,255,255,0.2982,0.306668,0.196067,0.453679,371.886338,382.447181,492.771441
